loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,is_default
3600,3600,3600.0, 36 months,11.31,118.39,B,B3,press room,10+ years,OWN,80000.0,Source Verified,Dec-2018,Fully Paid,n,home_improvement,Home improvement,640xx,MO,4.52,0,Jul-2007,0,17,0,2703,5.7,49,w,0.0,0.0,3620.8983889873,3620.9,3600.0,20.9,0.0,0.0,0.0,Feb-2019,104.77,Feb-2019,0,1,Individual,0,0,6902,0,1,1,1,7.0,4199,88.0,2,12,320,13.0,47700,1,0,6,13,406.0,16172.0,2.0,0,0,122.0,137,7,7,2,8.0,4.0,2,2,5,6,12,12,16,35,5,17,0.0,0,0,3,95.9,0.0,0,0,52500,6902,16500,4800,N,Cash,N,0
15000,15000,15000.0, 60 months,13.56,345.62,C,C1,Unknown,Unknown,RENT,94600.0,Source Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,852xx,AZ,3.63,0,Jan-2012,1,13,0,12367,33.2,16,w,0.0,0.0,15214.4153763541,15214.42,15000.0,214.42,0.0,0.0,0.0,Jan-2019,14925.72,Jan-2019,0,1,Individual,0,0,12367,0,0,0,0,11.0,0,75.0,6,12,9031,33.0,37300,0,0,6,12,951.0,12306.0,48.7,0,0,129.0,83,7,7,0,7.0,1.0,0,5,7,8,10,0,13,16,7,13,0.0,0,0,6,100.0,25.0,0,0,37300,12367,24000,0,N,DirectPay,N,0
8000,8000,8000.0, 36 months,8.81,253.7,A,A5,Administrative Assistant ,7 years,OWN,59500.0,Not Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,797xx,TX,4.18,1,Sep-2010,0,12,1,6517,23.6,19,w,0.0,0.0,8097.0572751769,8097.06,8000.0,97.06,0.0,0.0,0.0,Feb-2019,43.61,Feb-2019,0,1,Individual,0,339,6517,0,0,0,1,21.0,0,75.0,1,4,3798,24.0,27600,1,0,1,5,543.0,16422.0,28.0,0,0,82.0,99,12,12,0,12.0,12.0,0,2,3,5,7,4,12,15,3,12,0.0,0,0,1,94.7,20.0,1,0,27600,6517,22800,0,N,DirectPay,N,0
40000,40000,40000.0, 60 months,13.56,921.64,C,C1,supervisor,4 years,RENT,67012.0,Verified,Dec-2018,Late (31-120 days),n,debt_consolidation,Debt consolidation,104xx,NY,1.72,0,Oct-2000,1,8,0,2239,11.5,12,w,39982.36,39982.36,937.59,937.59,17.64,873.87,46.08,0.0,0.0,Feb-2019,967.72,Feb-2019,0,1,Individual,0,0,2239,1,0,0,0,11.0,0,75.0,1,3,1433,12.0,19500,0,0,2,3,280.0,9228.0,19.1,0,0,129.0,218,1,1,0,1.0,3.0,0,2,3,5,5,0,8,12,3,8,0.0,0,0,1,100.0,0.0,0,0,19500,2239,11400,0,N,Cash,N,1
8000,8000,8000.0, 36 months,23.4,311.35,E,E1,Inventory ,4 years,MORTGAGE,71991.0,Source Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,483xx,MI,35.56,0,Aug-2009,1,26,0,20295,33.8,48,f,0.0,0.0,8247.3784950042,8247.38,8000.0,247.38,0.0,0.0,0.0,Jan-2019,8268.18,Feb-2019,0,1,Individual,0,0,141732,3,16,4,4,2.0,121437,104.0,5,6,8583,80.0,60000,4,13,6,10,5451.0,22866.0,39.8,0,0,112.0,109,3,2,0,3.0,0.0,0,4,7,4,8,33,10,15,7,26,0.0,0,0,9,97.9,0.0,0,0,177024,141732,38000,117024,N,Cash,N,0
25000,25000,25000.0, 60 months,13.56,576.02,C,C1,Equipment Service Worker,8 years,RENT,58000.0,Source Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,902xx,CA,22.97,0,Dec-2000,0,11,0,21931,65.5,21,w,0.0,0.0,25235.4200000009,25235.42,25000.0,235.42,0.0,0.0,0.0,Jan-2019,25254.25,Jan-2019,0,1,Individual,0,0,25317,0,1,0,0,41.0,3386,17.0,0,1,7599,47.0,33500,0,0,2,1,2532.0,4469.0,83.1,0,0,112.0,216,14,14,0,14.0,8.0,0,5,5,6,11,3,10,18,5,11,0.0,0,0,0,100.0,80.0,0,0,53579,25317,26400,20079,N,DirectPay,N,0
3600,3600,3600.0, 36 months,7.56,112.09,A,A3,EMS,1 year,MORTGAGE,35000.0,Source Verified,Dec-2018,Fully Paid,n,vacation,Vacation,391xx,MS,20.82,0,Jun-2001,0,4,0,439,87.8,28,w,0.0,0.0,3645.368364553,3645.37,3600.0,45.37,0.0,0.0,0.0,Feb-2019,3536.3,Feb-2019,0,1,Individual,0,0,274008,0,2,1,2,10.0,103448,75.0,0,0,439,88.0,500,3,0,1,2,68502.0,61.0,87.8,0,0,210.0,172,58,10,4,58.0,10.0,0,1,1,1,4,18,1,6,1,4,0.0,0,0,1,96.4,100.0,0,0,280080,103887,500,99997,N,Cash,N,0
30000,30000,30000.0, 36 months,20.89,1128.56,D,D4,Unknown,< 1 year,RENT,60000.0,Verified,Dec-2018,Late (31-120 days),n,other,Other,900xx,CA,8.54,0,Sep-1995,1,7,1,6856,37.1,7,w,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,Feb-2019,1,1,Individual,0,200,10013,0,1,0,1,20.0,3157,43.0,2,2,6855,39.0,18500,4,0,3,3,1430.0,10844.0,38.7,0,0,20.0,278,8,8,0,8.0,3.0,0,2,2,5,5,1,6,6,2,7,0.0,0,0,2,100.0,0.0,1,0,25771,10013,17700,7271,N,Cash,N,1
20000,20000,20000.0, 60 months,15.02,476.01,C,C3,Unknown,Unknown,OWN,49200.0,Not Verified,Dec-2018,Late (31-120 days),n,debt_consolidation,Debt consolidation,841xx,UT,23.39,1,Feb-2013,0,13,0,4829,16.5,18,w,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,Feb-2019,0,1,Joint App,0,0,25089,1,3,0,3,14.0,20260,73.0,1,3,1984,44.0,29300,1,0,0,6,2091.0,12334.0,27.0,0,0,26.0,70,1,1,0,1.0,22.0,0,3,5,4,6,4,10,14,5,13,0.0,0,0,1,94.4,0.0,0,0,56937,25089,16900,27637,N,Cash,N,1
20000,20000,20000.0, 60 months,17.97,507.55,D,D1,Associate,10+ years,OWN,79400.0,Not Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,114xx,NY,8.81,0,Dec-2008,0,9,0,20928,60.7,15,w,0.0,0.0,20259.5633333324,20259.56,20000.0,259.56,0.0,0.0,0.0,Jan-2019,20279.53,Jan-2019,0,1,Individual,0,0,20928,0,0,0,0,87.0,0,75.0,0,0,6870,61.0,34500,0,0,0,0,2325.0,3838.0,84.1,0,0,112.0,120,39,39,0,60.0,5.0,0,4,6,4,4,2,9,13,6,9,0.0,0,0,0,60.0,75.0,0,0,34500,20928,24100,0,N,Cash,N,0
7000,7000,7000.0, 36 months,8.19,219.97,A,A4,Territory manager ,4 years,RENT,98000.0,Not Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,320xx,FL,21.22,0,Oct-1999,2,32,0,6047,4.0,61,w,0.0,0.0,7025.48,7025.48,7000.0,25.48,0.0,0.0,0.0,Jan-2019,31.85,Feb-2019,0,1,Individual,0,0,107242,1,17,2,5,4.0,101195,123.0,3,8,3366,37.0,160200,3,2,4,13,3351.0,101208.0,5.7,0,0,171.0,230,8,4,0,8.0,3.0,12,4,5,10,14,37,15,24,5,32,0.0,0,0,5,79.3,0.0,0,0,261469,107242,106800,101269,N,Cash,N,0
3600,3600,3600.0, 36 months,16.14,126.82,C,C4, Maintenance engineer ,10+ years,RENT,58000.0,Source Verified,Dec-2018,Fully Paid,n,other,Other,606xx,IL,10.28,0,Dec-2012,2,14,1,2468,13.9,16,w,0.0,0.0,3671.9581626673,3671.96,3600.0,71.96,0.0,0.0,0.0,Jan-2019,3678.42,Feb-2019,0,1,Individual,0,0,85877,5,8,5,7,3.0,83409,93.0,1,4,1772,80.0,17700,3,0,4,11,6134.0,12135.0,16.3,0,0,28.0,72,1,1,0,1.0,3.0,0,3,4,4,6,8,6,8,4,14,0.0,0,0,6,100.0,0.0,1,0,106981,85877,14500,89281,N,Cash,N,0
40000,40000,40000.0, 60 months,16.14,975.71,C,C4,Sr Mortgage Underwriter,10+ years,MORTGAGE,73000.0,Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,985xx,WA,18.58,0,Sep-2004,1,18,0,41605,30.0,29,w,0.0,0.0,40058.1006666665,40058.1,40000.0,58.1,0.0,0.0,0.0,Dec-2018,40093.97,Dec-2018,0,1,Individual,0,0,266450,3,1,2,2,6.0,10900,95.0,4,4,8359,35.0,138900,0,7,3,7,14803.0,61901.0,26.3,0,0,128.0,171,2,2,5,2.0,0.0,0,7,14,7,11,5,15,19,14,18,0.0,0,0,6,96.6,0.0,0,0,375445,52505,84000,11500,N,Cash,N,0
3600,3600,3600.0, 36 months,18.94,131.86,D,D2,Collector ,4 years,RENT,100000.0,Not Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,925xx,CA,11.93,0,Oct-1986,1,18,0,7612,39.2,29,w,0.0,0.0,3690.0394536884,3690.04,3600.0,90.04,0.0,0.0,0.0,Jan-2019,3697.62,Feb-2019,0,1,Individual,0,2053,41735,1,7,1,4,9.0,34123,85.0,2,2,1825,70.0,19400,3,2,2,6,2319.0,991.0,78.0,0,0,128.0,386,3,3,0,3.0,3.0,6,3,8,3,8,12,11,17,8,18,0.0,0,0,3,75.9,66.7,0,0,59404,41735,4500,40004,N,Cash,N,0
4500,4500,4475.0, 36 months,11.8,149.04,B,B4,Supervisor,3 years,RENT,32000.0,Source Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,936xx,CA,11.59,0,Jan-2013,0,7,0,3348,81.7,8,f,0.0,0.0,4570.113043752,4544.72,4500.0,70.11,0.0,0.0,0.0,Jan-2019,4573.06,Feb-2019,0,1,Individual,0,97,15352,1,4,0,1,17.0,12004,84.0,1,2,2170,84.0,4100,1,2,0,3,2193.0,530.0,80.4,0,0,71.0,54,1,1,0,54.0,17.0,0,1,3,1,1,5,3,3,3,7,0.0,0,0,1,100.0,100.0,0,0,18365,15352,2700,14265,N,Cash,N,0
1000,1000,1000.0, 36 months,11.8,33.12,B,B4,Manager,3 years,RENT,48000.0,Not Verified,Dec-2018,Fully Paid,n,other,Other,054xx,VT,17.88,0,Dec-1999,2,21,0,4734,5.7,43,f,0.0,0.0,1008.5177777796,1008.52,1000.0,8.52,0.0,0.0,0.0,Jan-2019,1009.18,Jan-2019,0,1,Individual,0,0,27984,4,3,3,4,3.0,23250,89.0,7,13,2579,26.0,83000,1,0,6,17,1333.0,55174.0,5.4,0,0,39.0,228,1,1,0,7.0,1.0,0,4,6,9,19,9,18,34,6,21,0.0,0,0,10,100.0,0.0,0,0,109209,27984,58300,26209,N,Cash,N,0
6000,6000,6000.0, 36 months,8.81,190.27,A,A5,graphic designer,< 1 year,RENT,65000.0,Not Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,926xx,CA,1.79,0,Jul-2006,0,6,0,2810,8.1,21,w,0.0,0.0,6003.3804999998,6003.38,6000.0,3.38,0.0,0.0,0.0,Dec-2018,6009.25,Dec-2018,0,1,Individual,0,0,2810,0,0,0,0,120.0,0,75.0,1,3,2787,8.0,34500,0,1,0,3,468.0,21713.0,11.4,0,0,120.0,149,10,10,0,20.0,20.0,0,1,2,5,11,1,6,20,2,6,0.0,0,0,1,90.0,0.0,0,0,34500,2810,24500,0,N,Cash,N,0
6000,6000,6000.0, 36 months,10.33,194.54,B,B1,Principal Software Engineer,7 years,RENT,205000.0,Not Verified,Dec-2018,Fully Paid,n,other,Other,940xx,CA,3.44,0,Jun-1998,0,6,1,865,3.4,26,w,0.0,0.0,6068.377982101,6068.38,6000.0,68.38,0.0,0.0,0.0,Jan-2019,6071.82,Jan-2019,0,1,Individual,0,0,16864,1,1,1,2,12.0,15999,56.0,2,4,456,31.0,25700,2,0,2,6,2811.0,9735.0,4.6,0,0,120.0,246,6,6,0,6.0,11.0,2,2,3,2,12,6,5,20,3,6,0.0,0,0,3,92.3,0.0,1,0,54240,16864,10200,28540,N,Cash,N,0
40000,40000,40000.0, 36 months,10.72,1304.26,B,B2,Project Manager,1 year,RENT,95000.0,Not Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,118xx,NY,7.35,0,Sep-2015,0,9,0,14579,53.0,11,w,0.0,0.0,40038.5942222223,40038.59,40000.0,38.59,0.0,0.0,0.0,Dec-2018,40062.41,Dec-2018,0,1,Individual,0,0,24666,1,2,0,2,16.0,10087,27.0,1,2,6645,38.0,27500,0,0,1,4,2741.0,12921.0,53.0,0,0,21.0,39,4,4,0,4.0,10.0,0,6,6,7,7,2,7,9,6,9,0.0,0,0,1,100.0,42.9,0,0,64821,24666,27500,37321,N,Cash,N,0
6600,6600,6600.0, 36 months,14.47,227.09,C,C2,ESE Resource Teacher,2 years,MORTGAGE,41000.0,Source Verified,Dec-2018,Fully Paid,n,medical,Medical expenses,323xx,FL,10.69,0,Aug-2003,0,5,0,541,14.6,5,w,0.0,0.0,6608.5908466665,6608.59,6600.0,8.59,0.0,0.0,0.0,Dec-2018,6613.9,Dec-2018,0,1,Individual,0,0,224548,1,1,0,0,184.0,27148,75.0,3,3,512,15.0,3700,0,0,0,3,44910.0,1788.0,22.3,0,0,184.0,9,6,6,1,9.0,5.0,0,1,2,1,1,1,3,3,2,5,0.0,0,0,3,80.0,0.0,0,0,266428,27689,2300,56808,N,Cash,N,0
1000,1000,1000.0, 36 months,24.37,39.43,E,E2,Nurse Practitioner,3 years,RENT,110000.0,Not Verified,Dec-2018,Fully Paid,n,medical,Medical expenses,975xx,OR,14.56,0,Jan-1999,1,10,1,22598,78.7,17,f,0.0,0.0,1008.804166666,1008.8,1000.0,8.8,0.0,0.0,0.0,Jan-2019,1010.15,Jan-2019,0,1,Individual,0,1109,115234,1,4,1,2,11.0,92636,85.0,2,2,8659,83.0,28700,2,2,5,4,11523.0,2742.0,87.2,0,0,239.0,166,6,6,0,6.0,6.0,0,3,5,3,5,8,6,9,5,10,0.0,0,0,3,100.0,66.7,1,0,136260,115234,21400,107560,N,Cash,N,0
4350,4350,4350.0, 36 months,12.98,146.53,B,B5,Brand Ambassador/ Tour Guide,< 1 year,RENT,20000.0,Source Verified,Dec-2018,Fully Paid,n,moving,Moving and relocation,908xx,CA,2.58,0,Feb-2008,0,1,0,4128,22.9,4,w,0.0,0.0,4355.0785033335,4355.08,4350.0,5.08,0.0,0.0,0.0,Dec-2018,4358.22,Dec-2018,0,1,Individual,0,0,4128,0,0,0,0,76.0,0,75.0,0,0,4128,23.0,18000,2,0,4,0,4128.0,13872.0,22.9,0,0,76.0,130,28,28,0,130.0,1.0,0,1,1,1,2,2,1,2,1,1,0.0,0,0,0,100.0,0.0,0,0,18000,4128,18000,0,N,Cash,N,0
20000,20000,20000.0, 60 months,19.92,528.99,D,D3,sales marketing ,10+ years,RENT,55500.0,Not Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,380xx,TN,31.63,0,Jun-2007,0,33,0,15299,41.3,46,w,0.0,0.0,20035.8593333335,20035.86,20000.0,35.86,0.0,0.0,0.0,Dec-2018,20057.99,Dec-2018,0,1,Individual,0,0,40275,3,1,0,0,44.0,24976,75.0,6,13,920,41.0,37000,3,0,7,13,1220.0,5376.0,27.4,0,0,114.0,138,1,1,0,1.0,8.0,0,5,16,7,9,7,32,39,16,33,0.0,0,0,6,95.6,14.3,0,0,83737,40275,7400,46737,N,Cash,N,0
4000,4000,4000.0, 36 months,7.56,124.54,A,A3,Marketing and Graphic Design,5 years,MORTGAGE,40000.0,Verified,Dec-2018,Fully Paid,n,medical,Medical expenses,326xx,FL,10.53,0,Sep-1991,0,4,0,1587,7.6,7,w,0.0,0.0,4004.41,4004.41,4000.0,4.41,0.0,0.0,0.0,Dec-2018,4006.09,Dec-2018,0,1,Joint App,0,0,184391,0,2,0,0,99.0,57640,85.0,0,0,1587,27.0,21000,0,0,0,1,46098.0,19413.0,7.6,0,0,99.0,327,127,18,1,327.0,20.0,0,1,1,1,4,2,1,4,1,4,0.0,0,0,0,100.0,0.0,0,0,203960,59227,21000,54960,N,Cash,N,0
7500,7500,7500.0, 36 months,10.72,244.55,B,B2,RN,2 years,MORTGAGE,120000.0,Verified,Dec-2018,Fully Paid,n,medical,Medical expenses,958xx,CA,6.75,1,Aug-1996,0,23,0,4052,2.5,41,w,0.0,0.0,7511.8333333331,7511.83,7500.0,11.83,0.0,0.0,0.0,Dec-2018,7516.3,Dec-2018,0,1,Individual,0,0,268812,0,1,1,1,12.0,27841,88.0,0,2,1658,17.0,161000,4,9,0,4,11687.0,113294.0,2.2,0,0,151.0,268,20,12,4,22.0,14.0,0,4,9,10,16,3,21,34,9,23,0.0,0,0,1,97.6,0.0,0,0,433389,31893,115900,31589,N,Cash,N,0
16000,16000,16000.0, 60 months,8.19,325.88,A,A4,Therapist ,2 years,MORTGAGE,55000.0,Source Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,337xx,FL,23.5,0,Jul-2006,0,11,0,11311,41.4,43,w,0.0,0.0,16209.641159,16209.64,16000.0,209.64,0.0,0.0,0.0,Feb-2019,15891.04,Feb-2019,0,1,Individual,0,0,299642,0,3,0,1,22.0,159920,63.0,0,2,4367,55.0,27300,0,2,0,4,27240.0,7600.0,50.3,0,0,147.0,149,13,13,2,26.0,13.0,1,2,5,2,6,23,6,17,5,11,0.0,0,0,0,92.9,0.0,0,0,294084,173657,15300,132083,N,DirectPay,N,0
1000,1000,1000.0, 36 months,8.81,31.72,A,A5,Task Force Manager,1 year,RENT,35000.0,Not Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,284xx,NC,10.56,0,Aug-2014,2,10,0,695,15.4,10,f,0.0,0.0,1008.464766248,1008.46,1000.0,8.46,0.0,0.0,0.0,Jan-2019,683.95,Feb-2019,0,1,Individual,0,0,28660,0,8,0,2,16.0,27965,104.0,0,0,695,91.0,4500,0,0,3,2,2866.0,3805.0,15.4,0,0,52.0,45,32,16,0,32.0,1.0,0,1,1,2,2,8,2,2,1,10,0.0,0,0,0,100.0,0.0,0,0,31500,28660,4500,27000,N,DirectPay,N,0
2800,2800,2800.0, 36 months,17.97,101.19,D,D1,Loan Support,< 1 year,MORTGAGE,32000.0,Source Verified,Dec-2018,Fully Paid,n,home_improvement,Home improvement,544xx,WI,29.44,0,Jul-2002,1,17,0,12319,23.2,21,w,0.0,0.0,2884.1867688918,2884.19,2800.0,84.19,0.0,0.0,0.0,Feb-2019,2785.8,Feb-2019,0,1,Individual,0,0,79005,3,2,1,2,5.0,18061,90.0,3,5,6633,42.0,53100,1,0,1,9,4938.0,27318.0,30.7,0,0,38.0,197,4,4,1,4.0,5.0,0,5,8,6,6,4,12,14,8,17,0.0,0,0,4,100.0,33.3,0,0,123000,30380,39400,20000,N,Cash,N,0
5000,5000,5000.0, 36 months,12.98,168.43,B,B5,Kitchen manager ,8 years,RENT,33600.0,Source Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,300xx,GA,24.89,0,Aug-2009,0,3,0,4903,86.0,5,w,0.0,0.0,5011.3530555558,5011.35,5000.0,11.35,0.0,0.0,0.0,Jan-2019,5014.96,Dec-2018,0,1,Individual,0,964,20233,0,1,0,0,43.0,15330,53.0,0,0,2818,59.0,5700,0,0,0,0,6744.0,797.0,86.0,0,0,43.0,112,33,33,0,47.0,5.0,0,2,2,2,2,1,2,4,2,3,0.0,0,0,0,100.0,100.0,0,0,34575,20233,5700,28875,N,Cash,N,0
35000,35000,35000.0, 60 months,13.56,806.43,C,C1,Police officer,10+ years,MORTGAGE,127000.0,Source Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,113xx,NY,25.37,0,Jun-1994,3,12,0,134854,15.8,27,w,0.0,0.0,35408.6799999989,35408.68,35000.0,408.68,0.0,0.0,0.0,Jan-2019,35435.05,Feb-2019,0,1,Individual,0,0,134854,1,0,0,0,55.0,0,75.0,1,2,9512,16.0,236300,2,0,7,2,11238.0,56406.0,22.1,0,0,125.0,294,2,2,3,13.0,0.0,0,5,7,6,8,3,12,21,7,12,0.0,0,0,1,100.0,0.0,0,0,236300,134854,72400,0,N,Cash,N,0
15000,15000,15000.0, 60 months,20.89,404.88,D,D4,records specialist,10+ years,MORTGAGE,51500.0,Source Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,853xx,AZ,3.96,0,Jul-1994,0,8,1,3585,44.8,21,w,0.0,0.0,15390.2677301909,15390.27,15000.0,390.27,0.0,0.0,0.0,Jan-2019,15407.68,Feb-2019,0,1,Individual,0,0,26314,0,4,0,0,52.0,22729,94.0,2,4,1977,82.0,8000,0,1,0,4,3289.0,215.0,94.3,0,0,138.0,293,7,7,1,13.0,13.0,0,2,2,2,4,5,4,15,2,8,0.0,0,0,2,94.4,100.0,1,0,32104,26314,3800,24104,N,Cash,N,0
18000,18000,18000.0, 36 months,11.31,591.95,B,B3,Vice President,6 years,RENT,160000.0,Not Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,601xx,IL,14.16,0,Jul-1987,0,9,0,30404,25.7,18,w,0.0,0.0,18246.6972386672,18246.7,18000.0,246.7,0.0,0.0,0.0,Jan-2019,18258.01,Feb-2019,0,1,Individual,0,0,51733,1,2,1,5,4.0,21329,61.0,0,1,22412,36.0,129300,5,0,6,6,5748.0,96496.0,26.4,0,0,55.0,377,23,4,0,45.0,3.0,0,3,3,6,11,6,7,12,3,9,0.0,0,0,1,100.0,0.0,0,0,164400,51733,126900,35100,N,Cash,N,0
5000,5000,5000.0, 36 months,19.92,185.62,D,D3,Office Manager & Advanced Sales,4 years,RENT,46000.0,Source Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,559xx,MN,14.9,0,Aug-1998,2,10,0,12078,62.3,23,w,0.0,0.0,5008.9673333335,5008.97,5000.0,8.97,0.0,0.0,0.0,Dec-2018,5014.5,Feb-2019,0,1,Individual,0,655,16275,0,2,1,3,11.0,4197,69.0,1,8,8960,64.0,19400,3,0,3,11,1628.0,90.0,99.1,0,0,17.0,244,12,11,0,15.0,0.0,0,2,4,2,6,3,8,20,4,10,0.0,0,0,2,95.7,100.0,0,0,25500,16275,10500,6100,N,Cash,N,0
9500,9500,9500.0, 36 months,16.91,338.28,C,C5,Unknown,3 years,MORTGAGE,58500.0,Not Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,537xx,WI,25.74,0,Sep-1999,1,10,0,20403,78.5,41,w,0.0,0.0,9514.4627722223,9514.46,9500.0,14.46,0.0,0.0,0.0,Dec-2018,9523.38,Dec-2018,0,1,Individual,0,0,190873,1,2,1,2,7.0,16252,79.0,1,3,3905,79.0,26000,1,16,2,5,19087.0,3414.0,69.0,0,0,88.0,231,4,4,9,4.0,0.0,0,4,6,4,10,7,7,25,6,10,0.0,0,0,2,97.6,25.0,0,0,208170,36655,11000,20635,N,Cash,N,0
5000,5000,5000.0, 36 months,6.46,153.16,A,A1,Program Manager,2 years,RENT,180000.0,Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,070xx,NJ,3.41,0,Feb-1999,1,4,0,2487,4.6,21,w,0.0,0.0,5046.990880601,5046.99,5000.0,46.99,0.0,0.0,0.0,Jan-2019,5048.78,Feb-2019,0,1,Individual,0,0,16751,1,1,0,2,17.0,14264,57.0,1,2,1082,21.0,53600,1,0,1,4,4188.0,51113.0,4.6,0,0,157.0,238,4,4,3,4.0,1.0,0,3,3,3,6,8,3,10,3,4,0.0,0,0,1,100.0,0.0,0,0,78600,16751,53600,25000,N,Cash,N,0
13800,13800,13800.0, 36 months,15.02,478.52,C,C3,Partner,10+ years,MORTGAGE,1100000.0,Verified,Dec-2018,Fully Paid,n,credit_card,Credit card refinancing,303xx,GA,4.94,0,May-1997,0,8,0,127598,60.2,29,w,0.0,0.0,13943.9370000009,13943.94,13800.0,143.94,0.0,0.0,0.0,Jan-2019,13955.46,Jan-2019,0,1,Individual,0,0,1139275,0,2,0,3,20.0,92761,61.0,0,0,59038,61.0,145000,1,1,4,3,142409.0,17402.0,60.2,0,0,138.0,259,51,20,7,99.0,2.0,0,4,4,4,6,12,4,10,4,8,0.0,0,0,0,100.0,75.0,0,0,1195396,220359,145000,118896,N,Cash,N,0
13250,13250,13250.0, 60 months,11.8,293.41,B,B4,ProjectManager,9 years,MORTGAGE,72000.0,Source Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,018xx,MA,20.92,0,Jun-2004,0,12,0,12798,32.6,20,w,0.0,0.0,13427.3663235471,13427.37,13250.0,177.37,0.0,0.0,0.0,Jan-2019,13436.06,Feb-2019,0,1,Individual,0,0,65056,0,4,1,2,8.0,52258,80.0,0,1,6994,62.0,39300,0,1,0,3,5914.0,26102.0,32.9,0,0,101.0,174,16,8,0,16.0,5.0,1,4,4,7,10,7,8,11,4,12,0.0,0,0,1,75.0,16.7,0,0,104459,65056,38900,65159,N,DirectPay,N,0
17000,17000,17000.0, 36 months,7.02,525.07,A,A2,Associate Director,6 years,MORTGAGE,225000.0,Not Verified,Dec-2018,Fully Paid,n,debt_consolidation,Debt consolidation,070xx,NJ,10.09,0,Feb-2004,0,8,0,12684,25.9,43,w,0.0,0.0,17151.87575585,17151.88,17000.0,151.88,0.0,0.0,0.0,Jan-2019,15658.51,Feb-2019,0,1,Individual,0,0,499128,3,3,3,3,3.0,72385,95.0,1,1,7382,66.0,66500,2,0,4,4,62391.0,53816.0,25.9,0,0,178.0,175,4,3,6,4.0,5.0,0,2,2,3,19,16,3,19,2,8,0.0,0,0,4,100.0,0.0,0,0,665320,85069,66500,76114,N,Cash,N,0
